surf_m, surf_b, x_m, y_m, Yaw_m, x_b, y_b, Yaw_b, var_meas_x, var_meas_y, var_meas_Yaw, var_err_x, var_err_y, var_err_Yaw
2762.3218276397511,6.9494949373975397,-1.7248879417253391,0.78343311807104465,3.1054735764466983,-1.689630004443025,0.7713231712912596,3.1320131329052385,6.555679311244361e-08,1.273593741362352e-08,4.2314839408076562e-07,0.0012431863870608134,0.0001466632922278881,0.00070476274244227709
2769.1602408266813,7.2816576713323595,-1.7228319279176529,0.74781313738482169,3.1021389405222468,-1.6938537913035403,0.73869845844244364,3.13769341436128,3.2854075879095359e-07,4.8941750048191379e-08,7.1017926974064727e-07,0.00084005437156976976,8.3125335137676143e-05,0.0012648165856547914
2787.8413651506044,6.3445118288323279,-1.7198848216569715,0.69541322218050861,3.103686929645411,-1.687453272627919,0.6854404748223627,3.1335191384104912,1.1486112616987082e-07,1.9023789796070122e-08,8.5996144490182913e-07,0.0010519179363274699,9.9474333183409875e-05,0.00089080344201933228
2783.4997173995057,6.6995839211717252,-1.7284212443368987,0.64811837839943209,3.1159315639729579,-1.6936385193815398,0.63808014906551191,3.1331790695157582,1.6792084338287038e-07,3.3383026414742685e-08,4.6099172780255871e-07,0.0012100025177466749,0.00010079876352626174,0.00029792821934219283
2789.7877842194307,3.400820569843054,-1.7272346192603873,0.595354483270219,3.1227959823910294,-1.6898609636051329,0.58539837229849878,3.135168448039102,2.9608956943784316e-07,3.4172818617791288e-08,9.674862637465294e-07,0.0013970803048155768,9.9157635043454277e-05,0.00015402604275117459
2787.1012783903443,3.4301408024877311,-1.725352551919749,0.54416577899008989,3.1181514426743342,-1.6883627355032778,0.53493115692743798,3.1315407354959222,5.4551009846175229e-07,4.4767286905037934e-08,3.7019251013296775e-06,0.0013687811184207646,8.5322116581183489e-05,0.00018290104886154807
2778.4183073757963,3.8617210654169321,-1.728668379603252,0.49655421478493023,3.1309968603373024,-1.6842035066588918,0.48635138775492087,3.1323921273601401,1.2291602247610016e-07,1.4338987611675579e-08,9.4505502276982999e-07,0.0019772453836601187,0.00010411173161215005,2.8729239873336754e-06
2772.4187318466229,1.0333776507526635,-1.7240960187244274,0.44262543830688367,3.1231320920882233,-1.6822947665008183,0.43389496476597933,3.1284692473065068,1.2773394287819881e-06,1.2734160148922451e-07,7.2271016747238029e-06,0.001748596480102014,7.6345963017891304e-05,3.5567785465279664e-05
2768.8012214022597,2.0674641452357174,-1.7179603946606028,0.38949910862074277,3.1123608266815062,-1.6808479348850636,0.38295072414270576,3.1253419496193726,9.2562870132872931e-08,8.5602055416488048e-09,4.1970929259299012e-06,0.0013774253822037537,4.2889728273625036e-05,0.00017262270379537513
2767.5612719559667,3.2376288978010415,-1.7142116428024934,0.34025786992939777,3.1084846611984007,-1.6836444925544374,0.33598876841191516,3.1375756291666979,4.032280505163306e-07,4.5759574700208968e-08,5.6121505338355983e-06,0.00093474583777677955,1.8270072149779294e-05,0.00085178432485561578
2737.8754141327368,285.34070618176833,-1.7228797883681188,0.2903057230739991,3.2209107849989649,-1.690749107166672,0.28692150389831678,3.1544689223672595,8.3546441734979246e-05,2.1833425179236237e-06,0.028630581415079934,0.0011142561873693012,1.3592615096620813e-05,0.032472490896748682
2743.2714603136665,1.2940741123445332,-1.7145427102748538,0.23556208967335338,3.1289240594980985,-1.6843532539804043,0.23354633125066365,3.1401962446511709,1.338857425196175e-07,2.3575798709868907e-09,6.8929591753235943e-06,0.00091153447938216979,4.0655924469183358e-06,0.00013381725811697411
2730.5548812231423,2.3902872457168995,-1.7139425776700949,0.1857271262026382,3.1183571144704501,-1.6806426373292445,0.18449147093460469,3.1375468051520805,1.1500024987253137e-07,1.2684755349020151e-08,8.0857238404393149e-06,0.0011089987269490714,1.5392750016610883e-06,0.00037616823782026681
2727.7334796150867,7.2262380779348314,-1.7111577573944985,0.13624645448539335,3.0919087087377561,-1.682596661340235,0.1364331885936492,3.1302717571579848,3.3733031460897839e-08,5.3772983845102828e-10,2.9672101864318026e-06,0.00081576926619171325,3.5396602427799021e-08,0.0014746313500754317
2723.3846275998185,4.0760138758830724,-1.7127850153061082,0.087116289117511195,3.097966591045493,-1.6765410757553239,0.087345202128196242,3.1223380057338943,2.7138897486961864e-07,6.1578821711391507e-10,8.3427885295322486e-06,0.0013138891153563136,5.300463891365064e-08,0.00060214178667299665
2740.5516179720312,1.0482956006005406,-1.7084911925663981,0.032421607911237903,3.0898898148672935,-1.6711657873965771,0.033220472824126351,3.1312879642009905,1.3393383888086557e-07,9.2141323747354477e-11,2.2263786458248215e-06,0.0013933171262533941,6.3827544754155059e-07,0.0017159886193280917
2745.3367507212611,1.7603627277724445,-1.7077750086553223,-0.014880332067393651,3.0845638226233087,-1.6660098125296674,-0.013252527731116813,3.1116952092394241,7.9694344365829191e-08,1.1972069861639858e-10,4.8576728753433406e-06,0.0017444097078718114,2.649864283486318e-06,0.00074087265913091614
2756.2639318899064,705.4345084398426,-1.7078070294871706,-0.067377990513376534,3.0996749452300119,-1.657064945740605,-0.064743708388631777,3.0842061365010078,9.6332512629223596e-08,5.1230887386362239e-10,8.7266546611848179e-06,0.0025748534688058195,6.9399443754462059e-06,0.00024783616506245164
2770.9176732109022,2.5173885462246837,-1.7052843343432975,-0.1191923313805183,3.123564963115979,-1.6555644963419898,-0.11599081073784419,3.0900000720860943,1.4729852395369787e-07,3.943805285186703e-10,7.8518177875908095e-07,0.0024722066434297208,1.025012091838614e-05,0.0011273713879912724
