surf_m, surf_b, x_m, y_m, Yaw_m, x_b, y_b, Yaw_b, var_meas_x, var_meas_y, var_meas_Yaw, var_err_x, var_err_y, var_err_Yaw
3032.3686180223713,5.8525112401135262,-1.493556837975079,-0.013258549977140875,3.7044100624056351,-1.4647183978511391,-0.012013154704759459,3.7063148344740018,4.2243313471823716e-08,1.6314936960852164e-10,1.877159331599076e-07,0.00083169702722925818,1.5511692708521979e-06,3.8121182469273772e-06
2943.7600251900217,3.7514246623218059,-1.5006483454520039,-0.010631599571103411,3.7402114117295588,-1.4677996005615348,-0.0095894508723906088,3.7456409259907617,8.7664994023864706e-08,2.3096829462752614e-10,2.9576821519381293e-07,0.0010791259525732661,1.0863002591575141e-06,2.9769477963491809e-05
2858.897262086803,6.7685218744911255,-1.5057693605560556,-0.0084695326890315264,3.7726388649913098,-1.471106091476857,-0.0077215830460222257,3.7754779531036133,5.3593093086639065e-08,5.5192922201247801e-11,1.6818725868034102e-07,0.0012015947444881272,5.5948275754150035e-07,8.22524482293492e-06
2737.8179377931169,6.1533569546788929,-1.5100885383477323,-0.0054449806666476567,3.8226322628833214,-1.478455269341979,-0.0047883188195677589,3.8223076158837834,8.0587186243597152e-08,1.3537279684270951e-10,3.5924760050206832e-07,0.0010007426834329036,4.313374467512882e-07,4.5745832280143856e-07
2628.3672404577119,4.2811903102695945,-1.5103730722439659,-0.0018204169358458095,3.8715970184320589,-1.4809481926312074,-0.0011981758238103425,3.8711213594976437,1.2034379222318259e-07,7.838126657939853e-11,2.2130242557503975e-07,0.0008659414771416998,3.8726081514838236e-07,4.431277989531462e-07
2521.0351305724776,4.4877305463701482,-1.5178019140687744,0.00060026106985196085,3.9090978688377298,-1.4863152135417514,0.0011097608437567309,3.909764247453265,4.8475009867839883e-08,9.0425071450106617e-11,1.5331005788467981e-07,0.0009914598155881171,2.5967863617903294e-07,5.9430431596881654e-07
2401.1021417594702,0.93491568958386784,-1.5254652064727259,0.0044226907031743139,3.9504390117850092,-1.4919554591698496,0.0047991157345937683,3.953270972607529,1.0127909217259178e-07,2.3738548640513925e-10,1.4096207560276677e-07,0.0011230024178129569,1.4192844205581469e-07,8.1581449343809832e-06
2274.7236938041729,4.570903748143464,-1.5251173184148188,0.004569858837587243,3.9988888660086195,-1.4966757582049481,0.004993945995751467,3.9980284892879818,8.6567677768920897e-08,8.5080452638748941e-11,1.4223763976520376e-07,0.00080900718349592379,1.79933296563393e-07,8.7964098838400751e-07
2159.0347154357937,2.5465986173413695,-1.5290385449183297,0.0053360860308705391,4.03904353676411,-1.5000412844059638,0.0057031057114105286,4.0375856635533207,1.0875521029215579e-07,3.2550302139145383e-10,1.2170726051972071e-07,0.00084094769732810811,1.3502243886464046e-07,2.2446674140404988e-06
2019.547678973684,6.8304105980694292,-1.5314736519757455,0.0012630187881689336,4.0852491504811432,-1.5047380031215192,0.0020389621140284846,4.0829504805358292,8.3627209987148769e-08,3.8207261087842362e-10,1.0580377543263088e-07,0.00071487687432226197,6.0246247610464255e-07,5.3875712174070188e-06
1884.8729830974435,3.1842996684648095,-1.5381970680195913,-0.0056800957683139633,4.1222342886646022,-1.5064047145402149,-0.0049508404571916445,4.1254008500782176,1.5522777029138916e-07,9.007300345563127e-11,5.5273950874378995e-08,0.0010109058629725156,5.3190158034349373e-07,1.0081279658054141e-05
1726.4680407001451,13.427846271023155,-1.5458387841886307,-0.0040534905259384029,4.173297301693796,-1.5071089224281997,-0.0030177051385271124,4.1794599609423626,1.2510559314423162e-07,2.0801276581126859e-11,2.48243897880683e-08,0.0015001247954633673,1.0728717540258033e-06,3.8002696915931045e-05
1582.5476147672628,2.8169043530896305,-1.5451360022182938,-0.0028729357513315608,4.2230802621908001,-1.5107312909245159,-0.002253809362635033,4.2221544527945776,1.5891776207808162e-07,9.2124800902615807e-11,1.0293134801099756e-07,0.0011838398986150963,3.8340776748528939e-07,9.5799575918603104e-07
3993.9682481714526,3.072901716660708,-1.3991792707331419,-0.0040697508958141768,2.9031642304321563,-1.3651835871026634,-0.0022160078968454381,2.9138478211869865,1.5537324478214658e-07,1.2323499452904086e-10,5.5166508453382136e-07,0.0011558587712834525,3.4364838765202544e-06,0.00011467974319953097
3936.9176760493406,6.4656184472516181,-1.4001227883130229,-0.0017155879413198057,2.8523782061336815,-1.3684359604380805,0.00041501499259189589,2.8554482610923664,4.5951549083058719e-08,1.3057626096199447e-10,6.1066657008692369e-07,0.0010041000932943108,4.5395968267288903e-06,1.0023690688024905e-05
3786.6571906736308,5.3534626482985912,-1.4020805082011565,-0.0013083208376959581,2.7550674145610854,-1.3726627351424439,0.00073921239867755098,2.7704573921426179,6.1037546108556101e-08,1.3825907571847188e-10,5.0906938100133622e-07,0.00086546518852908237,4.192527847948383e-06,0.00023735029795346867
3687.2596082384789,5.587121295873076,-1.4034600842547515,0.0014449275308823862,2.7003454340755728,-1.3719590985517809,0.003648054751635996,2.7061279012216475,4.0587766707046377e-08,1.9471997269438693e-10,1.5380561860775182e-07,0.00099235187627012421,4.8539603763987686e-06,3.3587655801668594e-05
3481.7784025078545,3.558935402613133,-1.4029744917184002,0.0049585651447685026,2.5918602905258012,-1.3712412567306087,0.0070174589265695909,2.600000784960721,1.2805430273591017e-07,1.1937898998014387e-10,5.1068990016592797e-07,0.0010071236960070657,4.2391605961493707e-06,6.6768125747119215e-05
3396.4643151890859,3.8040094800479709,-1.4028742229657147,0.0055999570047790496,2.5552260741473329,-1.3700321400784892,0.0080066672082452911,2.5614325534500222,1.3886173766371544e-07,4.7102055102951154e-10,3.3249658570765542e-07,0.0010787384928742792,5.7927156036085224e-06,3.8846231988694843e-05
3285.1280245971493,1.722734140343964,-1.4007606274817141,0.0064562661105514417,2.5045489391607729,-1.3740731717961996,0.0086150928691830497,2.5174328833434894,1.3357718810920745e-07,1.8391666667087853e-10,3.5949636121281808e-07,0.00071235119661064027,4.6607132121171897e-06,0.000166348324137335
3102.1054407656284,3.8982735109142959,-1.4041833950791922,0.0075729812306483887,2.4378538348027434,-1.3753234047110228,0.010233426402908884,2.4451612090436696,5.4969966254266808e-08,5.0466094925699741e-10,2.2598995279183222e-07,0.00083295291461775792,7.0784630823344448e-06,5.3619188450686733e-05
3012.2567846745251,7.018213145844638,-1.404352383630401,0.0079179499180706547,2.406670274766463,-1.3751191103197575,0.010255481959343902,2.4195608125464387,8.0319180845771077e-08,3.7771920807189737e-11,1.8630581463243102e-07,0.00085466298125200799,5.4640930604614616e-06,0.00016634854395533214
2927.7268143525721,4.4598330124653875,-1.4069625001768384,0.0075161189519478014,2.3792784219374026,-1.3770669588254487,0.0096980779198503949,2.3928537380508534,2.978326047994796e-07,1.4355103772198466e-09,1.4825214160734158e-07,0.00089403526864535233,4.7623517377802225e-06,0.00018443449467888759
2809.8411196687725,11.464679000079633,-1.4085901854770153,0.0084101829434780322,2.3398093808652818,-1.3808487681280497,0.010703814927358692,2.3560683002231486,5.3085433327310946e-08,3.2598264188063185e-11,9.5807657227356752e-08,0.00076963826025415276,5.2607796237792364e-06,0.00026444635018969516
2557.6784053062183,1.1748639816232025,-1.409124839822153,0.010678418155002733,2.2600492960220944,-1.3830609607283906,0.012785847678669979,2.2714856313634844,5.4758500109308477e-08,2.4725408884183281e-10,1.2118846121212163e-07,0.00067937945674434799,4.4415015062314144e-06,0.00013090853073270692
2407.1116443334986,1.3585116600990295,-1.4088475402090412,0.011848808348878571,2.2143639020730266,-1.3811203285641269,0.013983547659405671,2.2262584895308835,7.4281989808819217e-08,2.2130745448805046e-09,1.5348343645115769e-07,0.00076887106195188413,4.5592807369636983e-06,0.00014163162456032108
2278.3925394966545,5.1823987791314723,-1.4069467680439636,0.011485663359157612,2.1727860366785618,-1.3849438113449997,0.013558019424497662,2.1890661423285116,2.0484039586458525e-07,6.8719695976037908e-10,4.0391613277337527e-08,0.00048433084708443894,4.2953331145722697e-06,0.00026508142375455122
