surf_m, surf_b, x_m, y_m, Yaw_m, x_b, y_b, Yaw_b, var_meas_x, var_meas_y, var_meas_Yaw, var_err_x, var_err_y, var_err_Yaw


1250.1830841139983,1.6362106235139071,-1.7302579265352356,-0.016358222733996012,4.2280198828669118,-1.7000845351769309,-0.016059014258775543,4.225982311182932,1.069617875767249e-06,1.2650139026430506e-10,7.485121289142797e-08,0.00091148177157967126,8.9649683006217566e-08,4.2250525559845745e-06
1366.3218211695739,3.1266119045019152,-1.7163571598613259,-0.01780333268845382,4.1897585849845083,-1.697744183110979,-0.017336709855692231,4.18383580716345,1.1032978433951407e-06,2.1525866122242927e-10,1.8868522527805195e-07,0.00034752413539548615,2.1794782154244879e-07,3.5264208638394498e-05
1461.1094190407637,123.08486970707774,-1.7110650363554487,-0.019289960989263222,4.1536953524322415,-1.6963839543286401,-0.019077509950209574,4.1503856432997939,3.8798352942465642e-07,1.152686185054782e-10,9.511088199174559e-08,0.00021591439333671784,4.5248407241105814e-08,1.1047383205763926e-05
1571.9744109158405,11.889089659918099,-1.7090925587080741,-0.021967712663002698,4.1066490419293213,-1.6957314600907214,-0.021248392258811082,4.1092542093289977,1.9540368003102221e-07,9.902005946825296e-11,8.1963251110300235e-08,0.00017871045186905018,5.1751888354466909e-07,6.8672211664253444e-06
1655.1133037931193,3.6212938124127687,-1.7065416296582743,-0.023788472240841511,4.0722740317580186,-1.692128963122459,-0.023500067809868269,4.0660324970414461,6.0361967518106191e-07,3.4698121925272688e-10,1.2446894591008879e-07,0.0002083165039542784,8.3517157399868816e-08,3.9078735185150111e-05
1803.7314599189442,4.6554757845588028,-1.7058697514440391,-0.027752531269809033,4.0034294087895095,-1.6893966138602443,-0.027351676485108948,4.0009699499097486,1.2792779307705572e-07,1.0354188388445227e-10,1.9486403723495844e-07,0.00027148963109184662,1.6078602946315689e-07,6.2399047377200118e-06
1863.2244692794327,0.98272011298686268,-1.7044294783893266,-0.02890935667442705,3.9772579801841776,-1.6868890515597763,-0.028684640840012609,3.9710703432399352,1.1034719919928821e-07,6.8826741488733767e-11,1.1038231840038504e-07,0.0003077747136180315,5.0564656443233852e-08,3.8395025625784854e-05
1932.2085145459509,3.7605235930345953,-1.7031655373952679,-0.030632134720888597,3.9447585143677633,-1.6882376237369834,-0.029934866190243964,3.9395508235387569,8.7973523020169397e-08,4.5749701279044338e-11,9.6642703968528066e-08,0.00022292882024174836,4.8622823853460172e-07,2.7214753620407789e-05
2061.2862753698973,7.3650652996078136,-1.7002050820905581,-0.033615235826395834,3.8813184729376089,-1.6862544865328579,-0.032810364994212221,3.8756209838790561,5.7915648216598885e-08,7.2043053219195278e-11,1.4803997240563839e-07,0.00019467587374978504,6.47887658692105e-07,3.2606460745291182e-05
2119.3442400421109,12.782075927071274,-1.6966604300090744,-0.034516476941991642,3.8541546382365852,-1.6867459107227722,-0.033858387594664759,3.8470455601278943,3.4211302517554546e-07,2.2976346814055895e-10,2.0421136239452779e-07,9.8632963443129435e-05,4.3330675726390905e-07,5.0739118690600415e-05
2192.9909325660205,11.759426206592471,-1.6994185644241517,-0.036448920011796976,3.8112021072711837,-1.68512990430374,-0.035842746744764217,3.8055245685784702,1.4149702571743992e-07,4.5559778402977925e-10,2.7014096435747407e-07,0.00020430447512184127,3.678925154935308e-07,3.2499183752328601e-05
2243.573709834423,9.280638303682208,-1.696220407085973,-0.037897196314076592,3.7860018563941908,-1.6841660102341447,-0.03668699495549823,3.7759874863173981,7.5307417128946676e-08,8.3710399819014368e-11,3.2368336952992429e-07,0.00014538228473014731,1.4646693644967371e-06,0.0001006048177370952
2311.1515859804304,9.0266360536403951,-1.6930370855742118,-0.039348916618898271,3.7491913352846846,-1.679996249712949,-0.038496707589098372,3.7383288324357711,6.6894540238503239e-08,1.721219302097864e-10,1.760873790896158e-07,0.00017012895660983049,7.2642890996410273e-07,0.00011816653377416775
2358.5086786840484,3.7241058689728379,-1.6900616839919609,-0.040488734609159971,3.724571172712217,-1.6786775696566951,-0.039473863456134614,3.713473204828079,1.0225490649798631e-07,2.5165143483291136e-10,3.9740130759194456e-07,0.00012969826900677617,1.0302100756491636e-06,0.00012355434443879509
2406.7137968995421,4.3654349748976529,-1.6900362824976076,-0.041302848278081152,3.6961064246776045,-1.6763033804339156,-0.040338569866877269,3.6893533916217347,1.7803394848443706e-07,2.0668596482419179e-10,5.6180154233626991e-07,0.00018876707236048135,9.3003540655939792e-07,4.6154020965153305e-05
2444.6973221061658,1.3468572026118637,-1.6871605237331913,-0.041995381190045811,3.674411634136642,-1.677400266280836,-0.041135378324503237,3.6616366466110195,9.2641961074090588e-08,5.672080897050221e-11,3.2850772019352237e-07,9.535341465810365e-05,7.3966051513422032e-07,0.00016352224384555774
2491.6999986900391,1.5400045543164014,-1.6902138510641769,-0.04282164456515692,3.6387355545671936,-1.6742315603983167,-0.041714757596761728,3.6286545621919233,1.5324300546970254e-07,2.0227146043618018e-10,4.5370441861984302e-07,0.00025558379307339502,1.2253969868343484e-06,0.00010207103760049529
2544.6905169878432,1.2078690098412335,-1.6877168105575699,-0.043422616956206063,3.60298019856896,-1.6716297255480683,-0.042020312016779734,3.6003192103908024,6.2543450616718942e-08,9.8418219114968328e-11,2.0002597717705486e-07,0.0002588555966845388,1.9665555929942229e-06,7.276883541934324e-06
2584.5199206622874,0.82536588523536925,-1.6855439681620885,-0.043775534386474489,3.5792608896578688,-1.6676290829457523,-0.042438409303777264,3.572090228642077,1.1178431990804604e-07,8.3808430773639361e-11,3.2839469214085583e-07,0.00032105266094799583,1.7879856190401916e-06,5.1740206201695952e-05
2642.557533172816,1.7637556660175324,-1.6813358508934011,-0.044467754693215698,3.5406498651255482,-1.6642769562042015,-0.043040422984383951,3.5364045955772307,4.6425224202267483e-08,1.1580264334813275e-10,2.0678198211197036e-07,0.00029105138473693368,2.037389293627007e-06,1.8224959880330575e-05
2679.7684964082296,1.2082919913157821,-1.6802473721825586,-0.04496671167371525,3.5143169771801168,-1.6606293453520993,-0.043671039349093874,3.5131423944209672,2.1135203349550547e-07,1.0344345668713144e-10,2.972888429783497e-07,0.00038507410171347982,1.6788681473773101e-06,1.6709877242075848e-06
2712.1534594971035,4.470221539009362,-1.6790409157242805,-0.045365863651177098,3.4848821277934103,-1.6614521968883398,-0.043822948117057864,3.4842349927386582,1.230848124265516e-07,1.2093195015713047e-10,5.9782596635264573e-07,0.00030948365340595184,2.380706858737634e-06,1.0046532261140031e-06
2748.9494118342177,4.1806184275820852,-1.6825438668168102,-0.046006259354437508,3.4384762841120242,-1.6605891994964321,-0.044333897190441555,3.4463764816783309,1.1369268311636828e-07,3.4682465082893848e-11,9.5672022238485002e-07,0.00048211883597795241,2.7968291963810425e-06,6.335070740462321e-05
2776.8799174492715,5.3986509823612865,-1.6784868890309967,-0.046245743859851397,3.4165827639751281,-1.657855181659504,-0.044598466415487537,3.4118169206964488,6.8861276020307276e-08,2.0665658318871871e-10,4.4162474487832421e-07,0.00042573483311342237,2.7137255021614893e-06,2.3146054406910805e-05
2812.4141911475363,6.4102686406485736,-1.6773311092391197,-0.046872443786696902,3.380121731332062,-1.6543643839324398,-0.045302268426470373,3.3798485201272679,2.2191224244208766e-07,1.5651101441697163e-10,1.2711836215757079e-06,0.0005276879453100634,2.4656040426566689e-06,1.3204043115692184e-06
2840.892726943679,2.5912045309320093,-1.6791465892725024,-0.047707434070839723,3.3363784540105552,-1.6546990064216842,-0.045631604757217198,3.3467601923630625,5.7784500357045156e-08,1.0903264514528136e-10,8.1813799303555073e-07,0.0005977409360579521,4.3091741912867302e-06,0.00010858226645306717
2876.4489662054739,2.2365602777339517,-1.6728823650380158,-0.048185974395159377,3.3070567390287264,-1.649539745764526,-0.045853844397227596,3.3087884822338669,9.5091586177565657e-08,5.3679692609967913e-10,3.1062669464813806e-06,0.00054497106430156353,5.439356388240801e-06,6.0430761361003358e-06
2899.6720987223366,6.5828415595553817,-1.6737783473742505,-0.048571306009817433,3.2698855529554227,-1.646352145942434,-0.04681498688189676,3.2249736964269546,6.6857110410530337e-08,6.5632646166036759e-11,3.4410511290137004e-06,0.0007522620449467879,3.0847211990933318e-06,0.0020204470869401325
2921.3677454321737,3.8963791835866868,-1.670747683242662,-0.048596710526512724,3.2448419758852309,-1.6381905175919196,-0.046896312124084974,3.1699447576718667,4.1050022107233426e-08,6.5016946503173068e-10,5.3302654214147982e-06,0.001060009264231567,2.8919918930545376e-06,0.0056148169562133168
2951.7393253535033,2.0571688102558254,-1.663896318984327,-0.048503804494838973,3.2147376892844277,-1.6303299359880845,-0.046940892670128631,3.1459973783612041,1.9548624519671014e-07,1.8417391269513224e-10,1.0739568187149362e-05,0.0011268936439706786,2.4428738622538276e-06,0.0047357551226447506
2973.5875752279999,3.6884845407679676,-1.660608241036682,-0.048772147038600562,3.1657291117690396,-1.6330999775880579,-0.046781579413479137,3.1655580641185828,1.1054131715155178e-07,1.2887652699882679e-10,2.453316601394065e-06,0.00075681288844970784,3.9624857691780397e-06,2.4335075680929013e-06
2981.1389127441403,1.7260965388827025,-1.6576238972945219,-0.04850796592847776,3.1430656069118692,-1.6356752373133236,-0.046488039715351467,3.169448840315173,3.9017221656721858e-07,6.0329994845191759e-10,3.6614898556452042e-06,0.00048212604374251453,4.0806931404242431e-06,0.00069966326487174606
2985.5653143670875,2.3799906038492917,-1.6550585052637143,-0.049073671989066633,3.1004645522096586,-1.6294394773722316,-0.046899314949059405,3.1212797148381504,6.9679831898407582e-08,1.072193641786534e-10,3.6287005197506846e-06,0.00065640287633982291,4.7279336124060257e-06,0.00043682712175996115
2999.3827030247357,2.6934752414189278,-1.6496827098580433,-0.049027603174092597,3.0605300485445373,-1.6288489822658434,-0.04693224208531363,3.108639259585233,5.9353339535364257e-08,1.9547237150482758e-10,3.26804110348371e-06,0.00043410237165875706,4.3907296552929936e-06,0.0023176988672395753
3000.3201476276481,2.0715950257703661,-1.6483531459396079,-0.048856413333516813,3.0407800334016519,-1.630488035339116,-0.046677835061593627,3.0917210189832631,1.3065019609254403e-07,5.7430235940349753e-11,7.5016679128750479e-06,0.00031929021395998147,4.7462595685270261e-06,0.0026023356465805819
3001.0695075990634,2.3750908885709943,-1.6474460066164287,-0.048569860671900923,3.0276196590772755,-1.6247166316197041,-0.046182349379369547,3.05516097377203,9.4322588015044514e-08,4.1135479654619506e-11,2.4666146617935313e-06,0.00051671692387798048,5.7002504847348839e-06,0.00076094129748404706
3006.3284156859013,3.2088014879077673,-1.6448935564975344,-0.048245808812814914,3.0034764660115671,-1.6247735633031741,-0.045604219783112472,3.0242869076359171,2.0228026744588746e-07,7.7191841560781338e-10,2.1028308229940853e-06,0.00040501236080321435,6.9787490818916862e-06,0.00043513525480698726
2995.5381962526403,33.843028686344624,-1.6480071113991925,-0.04771937988123795,2.9915435731395981,-1.6263966849076226,-0.045238006012071785,3.0019254717519943,1.0573648010469681e-06,9.7376692885322576e-11,6.5500146943499187e-06,0.00046804675065257407,6.1573117077396348e-06,0.00011420283319851961
2984.8454308782798,746.96078675853084,-1.6497766958506079,-0.047439465846471886,2.9748873452719264,-1.6228008446379361,-0.044858224596951865,2.9822194141898097,8.4433342895655612e-08,1.0129530052307087e-09,3.0339608465209856e-06,0.00072777929332425812,6.6637990821688241e-06,5.6732516246184762e-05
2972.8619055729546,224.51114130772649,-1.6498821271626281,-0.046956082771654577,2.9509851728070617,-1.6244691828388422,-0.044374679480597014,2.9619093864977732,1.2787735680884827e-07,4.6032341267918838e-10,2.4347625131287044e-06,0.00064594305901352405,6.6640940680272536e-06,0.00012172451202321143
2967.9303844334745,1.536685056462884,-1.6487777951947959,-0.046558361473554181,2.9406681664937202,-1.6247494613663043,-0.043891269403786515,2.9435234953841056,9.6333240827190264e-08,1.6597392342735234e-10,2.0316747209703099e-06,0.00057745523314946387,7.1135427630625356e-06,1.0143944298823798e-05
2954.6478759351744,2.1279365282319485,-1.6458265320363847,-0.045746667143408609,2.8995601419700385,-1.624843186808635,-0.043144980546589308,2.9182556468749157,4.0050135106092615e-08,6.9346983343844996e-10,1.4402581566827217e-06,0.00044034002607930484,6.7694527485059449e-06,0.00035093335664181655
2946.4841363026203,3.5608773156814277,-1.6388672322402085,-0.045018742604011647,2.8610789182834613,-1.6214851202581919,-0.042349372819407656,2.8850327628471719,2.2999738467980793e-07,4.7104887928804515e-09,5.372610897881935e-06,0.00030236321439236805,7.1301513259737214e-06,0.00057905182806238767
2920.2609561950248,44.25493921086192,-1.6403156893440241,-0.044729304318261248,2.8272778421920934,-1.616888839014571,-0.041939379284054897,2.8405189178133643,3.9668061788823915e-08,1.649503306960173e-10,2.5878573576429195e-07,0.00054885619105914823,7.7838433478154781e-06,0.00017557969362929854
2875.9255745315086,4.8082471263408664,-1.6381128326276786,-0.044122705558488899,2.7667341899820492,-1.6193043461145005,-0.041231497896533555,2.7818578345585276,5.3848707869191976e-07,2.0989014900846553e-08,6.3851104433037937e-05,0.00035428688225352148,8.3796509791521082e-06,0.00029129870761999467
2849.4681605913584,7.2033216531574729,-1.6341476343675019,-0.043585522207142569,2.7345512810011909,-1.6166250093827828,-0.04068350178079419,2.7528736389059221,1.218442613868601e-07,1.6080739800045231e-10,3.4121812401144067e-07,0.00030716179373127197,8.4218801461932298e-06,0.00033604319295057875
2840.4764081311041,4.3704300057329242,-1.6337727302535094,-0.043404097169381185,2.7260416559917462,-1.6166235374443294,-0.040441593529941373,2.7437793048593515,1.6738231706933202e-07,1.4346448082748521e-10,1.1150890653322728e-06,0.00029425884867713035,8.7765684088854913e-06,0.00031571697463447535
2818.1980849077086,3.9042918320186435,-1.6327957574044998,-0.042919736231319651,2.7021757212340094,-1.6130741173177474,-0.039737052075907893,2.71690460490451,6.6893027179749438e-08,8.2616678875616388e-10,8.986570972680641e-07,0.00038900864287806105,1.0130288076562052e-05,0.00021782069813445712
2793.727774590971,6.895023619644344,-1.6313254721401902,-0.042530326938951708,2.6805169291213655,-1.6155929614103004,-0.039308621700570756,2.6975502569917684,7.7450558329954982e-08,7.933810842154809e-10,2.002629412785585e-06,0.00024758779541325941,1.0380162156473781e-05,0.00029209683516517605
2768.6404254266527,6.04577809965238,-1.6304238264318895,-0.042125669381269111,2.6610698689836116,-1.6132664343010996,-0.039133892542573753,2.6785133009278055,4.1089792343958328e-08,5.1489204304814169e-10,3.9169809346413473e-07,0.00029441637272617309,8.9512332467561341e-06,0.00030465718212332354
2745.5457902755215,6.5843103436753152,-1.6327797655040723,-0.042126774508629013,2.6475861177536673,-1.6122135003795182,-0.038861594542020983,2.665121868991426,1.7196860323604271e-07,5.9968567832282411e-10,3.0639872991127138e-07,0.00042313979040463107,1.0661987906303195e-05,0.00030780284222788252
2727.8396930745339,397.80996654678137,-1.6348997117248139,-0.041891550818508649,2.6382874499736779,-1.6096608801990726,-0.03840310700174307,2.6428551903983699,4.8864242100442084e-08,6.0861426113335302e-10,1.0781495904287402e-07,0.00063704650374199825,1.2169836704705974e-05,2.0969911247225032e-05
2692.0217937053649,1.3036530786380172,-1.6321670403266395,-0.041136210149548456,2.6104251454632106,-1.6092011590597206,-0.037760872497481286,2.6185151229012837,5.293173051251905e-08,9.261949048568052e-11,3.122796852335497e-07,0.00052748357546210237,1.1392995032563035e-05,6.5753769040065074e-05
